LastName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
doroftei,Romania,White,White,1.0,N/A,-1.0
dorokhin,Kazakhstan,White,White,1.0,N/A,-1.0
dorokhov,Russia,White,White,1.0,N/A,-1.0
dorokhova,Ukraine,White,White,1.0,N/A,-1.0
doronina,Russia,White,White,1.0,N/A,-1.0
doros,Hungary,White,White,0.4,Asian,0.3
dorosario,Senegal,Black,White,0.8,Asian,0.1
dorostkar,Iran,White,White,0.8,Black,0.1
dorotheou,Greece,White,White,1.0,N/A,-1.0
dorothy,South Africa,Black,Black,0.3,White,0.3
dorozhko,Belarus,White,White,1.0,N/A,-1.0
dorsainvil,Haiti,Hispanic,White,0.6,Hispanic,0.2
dorsaz,Switzerland,White,White,0.9,Black,0.1
dors,Latvia,White,White,0.7,Hispanic,0.2
doruk,Turkey,White,White,0.7,Hispanic,0.2
remedios,China,Asian,White,0.8,Hispanic,0.2
dosa,Romania,White,White,0.9,Hispanic,0.1
doek,Czech Republic,White,White,1.0,N/A,-1.0
dosenko,Russia,White,White,0.7,Black,0.2
dosho,Japan,Asian,Asian,0.9,Black,0.1
dossenbach,Switzerland,White,White,0.7,Hispanic,0.3
dossey,Ghana,Black,White,0.5,Hispanic,0.3
yovo,Benin,Black,Black,0.7,White,0.3
dost,Netherlands,White,White,0.9,Hispanic,0.1
dost,Afghanistan,White,White,0.9,Hispanic,0.1
dostl,Czech Republic,White,White,0.7,Hispanic,0.2
dostatni,Poland,White,White,1.0,N/A,-1.0
dostiev,Tajikistan,White,White,1.0,N/A,-1.0
doti,Brazil,Hispanic,Hispanic,0.6,White,0.4
dotsenko,Russia,White,White,1.0,N/A,-1.0
dotsenko,Ukraine,White,White,1.0,N/A,-1.0
aixia,China,Asian,Asian,1.0,N/A,-1.0
zhaobo,China,Asian,Asian,1.0,N/A,-1.0
douamba,Ivory Coast,Black,Black,0.9,Asian,0.1
douba,Czech Republic,White,Black,0.5,White,0.4
doubek,Czech Republic,White,White,0.9,Hispanic,0.1
doublali,Morocco,White,White,1.0,N/A,-1.0
doucoure,Mali,Black,Black,1.0,N/A,-1.0
douda,Czech Republic,White,White,1.0,N/A,-1.0
chiarotti,Brazil,Hispanic,White,0.6,Hispanic,0.4
douglas,Norway,White,Hispanic,0.4,White,0.3
douglas,Curacao,Hispanic,Hispanic,0.4,White,0.3
douglas,Netherlands,White,Hispanic,0.4,White,0.3
douglas,Bermuda,White,Hispanic,0.4,White,0.3
douglas,Barbados,Hispanic,Hispanic,0.4,White,0.3
douglas,Guyana,Hispanic,Hispanic,0.4,White,0.3
douglas,Ireland,White,Hispanic,0.4,White,0.3
douglas,New Zealand,Asian,Hispanic,0.4,White,0.3
sabattini,Uruguay,Hispanic,Hispanic,1.0,N/A,-1.0
douhou,Ivory Coast,Black,White,1.0,N/A,-1.0
douibi,Algeria,White,White,0.7,Black,0.3
douka,Greece,White,White,1.0,N/A,-1.0
doumbia,Senegal,Black,Black,0.8,White,0.2
douros,Greece,White,White,0.9,Asian,0.1
doua,Czech Republic,White,White,0.6,Hispanic,0.2
douschan,Austria,White,White,1.0,N/A,-1.0
douze,Netherlands,White,White,0.9,Hispanic,0.1
dova,Greece,White,White,0.5,Hispanic,0.4
dova,Argentina,Hispanic,White,0.5,Hispanic,0.4
dashjamts,Mongolia,Asian,Asian,0.6,White,0.3
dove,South Africa,Black,Hispanic,0.5,Asian,0.4
dovgal,Belarus,White,White,1.0,N/A,-1.0
dovgalyuk,Russia,White,White,1.0,N/A,-1.0
dovgun,Kazakhstan,White,White,1.0,N/A,-1.0
dovhal,Ukraine,White,White,1.0,N/A,-1.0
dovhaliuk,Ukraine,White,White,1.0,N/A,-1.0
dovhan,Russia,White,White,1.0,N/A,-1.0
dovan,Slovenia,White,White,0.5,Hispanic,0.3
dowdall,Ireland,White,Asian,0.4,Hispanic,0.3
dowgiert,Poland,White,White,0.6,Black,0.2
dowling,Malta,White,White,0.4,Asian,0.3
dowling,Ireland,White,White,0.4,Asian,0.3
downey,Ireland,White,White,0.5,Asian,0.3
doxiadis,Greece,White,White,0.9,Asian,0.1
doychev,Bulgaria,White,White,1.0,N/A,-1.0
doychinov,Bulgaria,White,White,1.0,N/A,-1.0
doyen,Belgium,White,White,0.7,Hispanic,0.3
doyer,Netherlands,White,White,0.9,Black,0.1
doykov,Bulgaria,White,White,1.0,N/A,-1.0
doyle,Ireland,White,White,0.5,Hispanic,0.2
doyle,Austria,White,White,0.5,Hispanic,0.2
doynikova,Russia,White,White,0.9,Hispanic,0.1
dozzi,Sweden,White,Hispanic,0.6,White,0.4
doga,Poland,White,White,1.0,N/A,-1.0
orevi,Serbia,White,White,1.0,N/A,-1.0
anh,Vietnam,Asian,White,0.6,Hispanic,0.3
thng,Vietnam,Asian,Asian,0.7,Hispanic,0.2
tun,Vietnam,Asian,White,0.6,Asian,0.3
tun,Myanmar,Asian,White,0.6,Asian,0.3
cch,Vietnam,Asian,White,0.8,Hispanic,0.2
oga,Croatia,White,Asian,0.8,Black,0.1
oga,Kenya,Black,Asian,0.8,Black,0.1
oga,Japan,Asian,Asian,0.8,Black,0.1
oki,Montenegro,White,Asian,1.0,N/A,-1.0
oki,Japan,Asian,Asian,1.0,N/A,-1.0
oki,Serbia,White,Asian,1.0,N/A,-1.0
okovi,Serbia,White,White,1.0,N/A,-1.0
drachov,Russia,White,White,1.0,N/A,-1.0
drachov,Belarus,White,White,1.0,N/A,-1.0
drack,Mauritius,White,White,0.9,Hispanic,0.1
drgan,Romania,White,White,0.9,Black,0.1
dragan,Slovakia,White,White,1.0,N/A,-1.0
dragan,Poland,White,White,1.0,N/A,-1.0
draganja,Croatia,White,White,0.9,Black,0.1
drghici,Romania,White,White,1.0,N/A,-1.0
dragiev,Bulgaria,White,White,1.0,N/A,-1.0
dragomir,Romania,White,White,1.0,N/A,-1.0
dragon,Poland,White,White,1.0,N/A,-1.0
dragner,Hungary,White,Hispanic,0.5,White,0.4
dragi,Slovenia,White,White,0.8,Asian,0.1
dragun,Belarus,White,White,0.9,Asian,0.1
draijer,Netherlands,White,White,1.0,N/A,-1.0
drajer,Argentina,Hispanic,Hispanic,0.6,White,0.4
drakakis,Greece,White,White,1.0,N/A,-1.0
drakenberg,Sweden,White,White,1.0,N/A,-1.0
drakopoulos,Greece,White,White,1.0,N/A,-1.0
drakou,Greece,White,White,1.0,N/A,-1.0
drame,Senegal,Black,Black,0.5,White,0.4
dram,Mali,Black,White,0.8,Black,0.1
dramiga,Uganda,Black,White,0.8,Black,0.2
drammeh,Gambia,Black,Black,1.0,N/A,-1.0
drandarov,Bulgaria,White,White,1.0,N/A,-1.0
draoui,Algeria,White,White,1.0,N/A,-1.0
draper,New Zealand,Asian,White,0.5,Asian,0.2
drastich,Czech Republic,White,White,1.0,N/A,-1.0
drattsev,Russia,White,White,0.9,Asian,0.1
drazhev,Bulgaria,White,White,1.0,N/A,-1.0
drea,Ireland,White,White,0.7,Asian,0.2
drebot,Ukraine,White,White,0.9,Black,0.1
drechsel,Curacao,Hispanic,White,0.6,Hispanic,0.3
dreesen,Belgium,White,White,1.0,N/A,-1.0
dreesens,Netherlands,White,White,0.9,Asian,0.1
drei,Finland,White,Hispanic,0.6,White,0.3
roger,Cuba,Hispanic,White,0.7,Hispanic,0.2
roger,Costa Rica,Hispanic,White,0.7,Hispanic,0.2
roger,Romania,White,White,0.7,Hispanic,0.2
drenovac,Serbia,White,White,0.9,Hispanic,0.1
drenovak,Serbia,White,White,0.9,Black,0.1
drenth,Netherlands,White,White,1.0,N/A,-1.0
drenthe,Netherlands,White,White,0.9,Hispanic,0.1
drescher,Denmark,White,White,0.9,Black,0.1
dresler,Denmark,White,White,0.8,Hispanic,0.1
drev,Slovenia,White,White,1.0,N/A,-1.0
dreval,Russia,White,White,0.9,Hispanic,0.1
drevin,Russia,White,White,1.0,N/A,-1.0
bear,Venezuela,Hispanic,White,0.4,Asian,0.3
drewek,Poland,White,White,0.8,Asian,0.1
drewes,Netherlands,White,White,1.0,N/A,-1.0
drexel,Austria,White,White,0.9,Hispanic,0.1
drexler,Switzerland,White,White,0.7,Hispanic,0.2
drexler,Austria,White,White,0.7,Hispanic,0.2
dreyer,South Africa,Black,White,0.6,Asian,0.2
dreyer,Switzerland,White,White,0.6,Asian,0.2
driebergen,Netherlands,White,White,0.8,Hispanic,0.2
dries,Algeria,White,White,1.0,N/A,-1.0
driessen,Netherlands,White,White,0.8,Asian,0.1
drijver,Netherlands,White,White,1.0,N/A,-1.0
drini,Serbia,White,White,0.6,Asian,0.2
driscoll,Ireland,White,Hispanic,0.4,Black,0.3
drisin,Finland,White,White,0.9,Black,0.1
baibai,Fiji,Asian,White,1.0,N/A,-1.0
drivas,Greece,White,White,0.9,Hispanic,0.1
drobiazko,Lithuania,White,White,1.0,N/A,-1.0
drobil,Austria,White,White,1.0,N/A,-1.0
drobinsky,Russia,White,White,0.8,Hispanic,0.2
drobnjak,Serbia,White,White,1.0,N/A,-1.0
drogosz,Poland,White,White,1.0,N/A,-1.0
dron,Russia,White,White,0.7,Hispanic,0.2
dronkert,Netherlands,White,White,0.8,Hispanic,0.1
droog,Netherlands,White,White,0.8,Asian,0.1
droppa,Slovakia,White,White,0.9,Asian,0.1
drori,Israel,White,White,0.4,Asian,0.3
drosinos,Greece,White,White,1.0,N/A,-1.0
drosopoulos,Greece,White,White,0.9,Asian,0.1
drosos,Greece,White,White,1.0,N/A,-1.0
drost,Netherlands,White,White,0.9,Asian,0.1
drousiotou,Cyprus,White,White,1.0,N/A,-1.0
drozda,Czech Republic,White,White,0.5,Hispanic,0.3
drozdetsky,Russia,White,White,1.0,N/A,-1.0
drozdov,Russia,White,White,1.0,N/A,-1.0
drozdov,Kazakhstan,White,White,1.0,N/A,-1.0
drozdovskaya,Belarus,White,White,1.0,N/A,-1.0
drubi,Brazil,Hispanic,Hispanic,0.7,White,0.3
drubina,Hungary,White,White,1.0,N/A,-1.0
druker,Israel,White,White,0.7,Hispanic,0.2
drummond,South Africa,Black,White,0.6,Asian,0.2
druppers,Netherlands,White,White,0.8,Hispanic,0.1
druszkiewicz,Poland,White,White,0.4,Asian,0.3
druzhchenko,Ukraine,White,White,1.0,N/A,-1.0
druzhinin,Russia,White,White,1.0,N/A,-1.0
drvota,Czech Republic,White,White,1.0,N/A,-1.0
dryagin,Russia,White,White,1.0,N/A,-1.0
dryk,Czech Republic,White,White,1.0,N/A,-1.0
dryden,New Zealand,Asian,Hispanic,0.3,White,0.3
drygin,Tajikistan,White,White,1.0,N/A,-1.0
dryomin,Russia,White,White,1.0,N/A,-1.0
drysdale,New Zealand,Asian,Asian,0.5,Hispanic,0.2
drzazga,Poland,White,White,1.0,N/A,-1.0
drzyzga,Poland,White,White,1.0,N/A,-1.0
xiujie,China,Asian,Asian,1.0,N/A,-1.0
xuean,China,Asian,Asian,1.0,N/A,-1.0
zhencheng,China,Asian,Asian,1.0,N/A,-1.0
chau,Belgium,White,White,0.6,Asian,0.2
hen,Netherlands,White,White,0.5,Black,0.2
jardin,Belgium,White,White,0.8,Hispanic,0.2
me,Netherlands,White,White,0.7,Asian,0.3
me,Estonia,White,White,0.7,Asian,0.3
me,Czech Republic,White,White,0.7,Asian,0.3
plessis,South Africa,Black,Black,0.6,White,0.3
plooy,South Africa,Black,Black,0.9,White,0.1
pont,Swaziland,Black,Hispanic,0.5,White,0.3
preez,South Africa,Black,Black,0.8,White,0.1
preez,Zimbabwe,White,Black,0.8,White,0.1
rand,South Africa,Black,White,0.5,Asian,0.3
rand,Estonia,White,White,0.5,Asian,0.3
toit,South Africa,Black,Black,0.6,White,0.3
duah,Ghana,Black,Black,0.8,White,0.1
jingli,China,Asian,Asian,1.0,N/A,-1.0
ju,China,Asian,Hispanic,0.4,Asian,0.4
xiuquan,China,Asian,Asian,1.0,N/A,-1.0
bueno,Cuba,Hispanic,Hispanic,0.6,White,0.2
villamayor,Paraguay,Hispanic,Hispanic,0.8,White,0.2
mungi,Peru,Hispanic,Asian,0.6,White,0.3
arevalo,Colombia,Hispanic,Hispanic,1.0,N/A,-1.0
garfalo,Brazil,Hispanic,White,0.8,Asian,0.2
dubbeldam,Netherlands,White,White,0.8,Asian,0.1
dube,Zimbabwe,White,Hispanic,0.4,White,0.4
dube,Botswana,Black,Hispanic,0.4,White,0.4
dubey,Switzerland,White,White,0.6,Hispanic,0.3
dubey,India,Asian,White,0.6,Hispanic,0.3
dubi,Switzerland,White,White,1.0,N/A,-1.0
dubicki,Poland,White,White,1.0,N/A,-1.0
dubina,Georgia,White,White,1.0,N/A,-1.0
dubinin,Belarus,White,White,0.5,Hispanic,0.4
dubois,Belgium,White,Hispanic,0.4,White,0.4
dubois,Switzerland,White,Hispanic,0.4,White,0.4
cumba,Cuba,Hispanic,Hispanic,0.4,White,0.4
duboisson,Belgium,White,White,0.9,Hispanic,0.1
dubok,Kazakhstan,White,White,1.0,N/A,-1.0
dubov,Bulgaria,White,White,1.0,N/A,-1.0
dubovskaya,Belarus,White,White,1.0,N/A,-1.0
dubrovshchik,Belarus,White,White,1.0,N/A,-1.0
dubrovsky,Russia,White,White,1.0,N/A,-1.0
ducatillon,Belgium,White,White,0.7,Black,0.2
duchateau,Belgium,White,White,0.9,Hispanic,0.1
duchesne,Belgium,White,White,0.8,Hispanic,0.1
ducheyne,Belgium,White,White,0.9,Black,0.1
ducho,Czech Republic,White,White,0.8,Asian,0.1
duck,New Zealand,Asian,Asian,0.5,White,0.3
soler,Chile,Hispanic,White,0.5,Asian,0.3
soler,Malta,White,White,0.5,Asian,0.3
soler,Cuba,Hispanic,White,0.5,Asian,0.3
soler,Argentina,Hispanic,White,0.5,Asian,0.3
soler,Peru,Hispanic,White,0.5,Asian,0.3
ducret,Switzerland,White,White,0.5,Hispanic,0.4
ducrot,Netherlands,White,Hispanic,0.5,White,0.4
dda,Latvia,White,White,0.8,Black,0.1
duda,Poland,White,White,0.5,Hispanic,0.3
duda,Austria,White,White,0.5,Hispanic,0.3
duda,Serbia,White,White,0.5,Hispanic,0.3
dudarev,Russia,White,White,0.6,Hispanic,0.2
dud,Czech Republic,White,White,0.8,Hispanic,0.2
dudchenko,Kazakhstan,White,White,1.0,N/A,-1.0
dudek,Poland,White,White,0.9,Hispanic,0.1
dudenkova,Belarus,White,White,1.0,N/A,-1.0
dudeva,Bulgaria,White,White,1.0,N/A,-1.0
dudik,Belarus,White,White,0.9,Asian,0.1
dudin,Russia,White,White,1.0,N/A,-1.0
dudkin,Russia,White,White,1.0,N/A,-1.0
dudkina,Russia,White,White,1.0,N/A,-1.0
dudoglo,Moldova,White,White,0.6,Asian,0.2
heel,Netherlands,White,White,0.9,Hispanic,0.1
dudu,Nigeria,Black,White,1.0,N/A,-1.0
dudziak,Poland,White,White,0.6,Asian,0.2
due,Denmark,White,White,1.0,N/A,-1.0
duerinck,Belgium,White,White,0.9,Hispanic,0.1
duetz,Netherlands,White,White,1.0,N/A,-1.0
dufaux,Switzerland,White,White,0.8,Hispanic,0.2
dufey,Chile,Hispanic,White,0.8,Black,0.1
duff,Ireland,White,Asian,0.4,White,0.3
duffy,South Africa,Black,White,0.4,Asian,0.3
duffy,Bermuda,White,White,0.4,Asian,0.3
duffy,Ireland,White,White,0.4,Asian,0.3
dufour,Denmark,White,White,0.4,Asian,0.4
dufour,Belgium,White,White,0.4,Asian,0.4
dufranc,Belgium,White,White,0.6,Hispanic,0.2
dufrasne,Belgium,White,White,1.0,N/A,-1.0
dufseth,Norway,White,White,1.0,N/A,-1.0
dugailly,Belgium,White,White,0.9,Asian,0.1
ham,Argentina,Hispanic,White,0.4,Asian,0.4
ham,Netherlands,White,White,0.4,Asian,0.4
duggan,Ireland,White,White,0.4,Asian,0.3
duggan,Argentina,Hispanic,White,0.4,Asian,0.3
dugin,Russia,White,White,1.0,N/A,-1.0
dugonji,Slovenia,White,White,0.9,Black,0.1
duguet,Switzerland,White,White,0.7,Hispanic,0.2
duhaney,Jamaica,Hispanic,White,0.7,Asian,0.2
duijker,Netherlands,White,White,1.0,N/A,-1.0
duijm,Netherlands,White,White,1.0,N/A,-1.0
dujardin,Belgium,White,White,0.7,Hispanic,0.2
lembcke,Dominican Republic,Hispanic,White,0.9,Hispanic,0.1
dujmovits,Austria,White,White,1.0,N/A,-1.0
duktov,Slovakia,White,White,1.0,N/A,-1.0
duke,South Africa,Black,Asian,0.6,White,0.2
dukhnova,Belarus,White,White,1.0,N/A,-1.0
duki,Serbia,White,White,0.9,Black,0.1
duki,Montenegro,White,White,0.9,Black,0.1
dukov,Bulgaria,White,White,1.0,N/A,-1.0
dukure,Latvia,White,White,0.9,Asian,0.1
dula,Kenya,Black,White,0.7,Hispanic,0.2
amarsanaa,Mongolia,Asian,Asian,0.9,White,0.1
dulu,Romania,White,White,0.7,Asian,0.1
dulecha,Ethiopia,Black,White,0.6,Hispanic,0.2
dulfer,Netherlands,White,White,1.0,N/A,-1.0
dulova,Kazakhstan,White,White,1.0,N/A,-1.0
duma,Ukraine,White,White,0.5,Hispanic,0.2
dumas,Argentina,Hispanic,Hispanic,0.6,White,0.4
dumbris,Latvia,White,White,0.7,Hispanic,0.2
dumchev,Russia,White,White,0.9,Hispanic,0.1
guaraglia,Uruguay,Hispanic,Hispanic,0.5,White,0.4
dumitrache,Romania,White,White,0.7,Hispanic,0.3
dumitra,Romania,White,White,0.9,Black,0.1
dumitracu,Romania,White,White,0.9,Asian,0.1
dumitrescu,Romania,White,White,1.0,N/A,-1.0
dumitru,Romania,White,White,1.0,N/A,-1.0
dumont,Luxembourg,White,White,0.5,Asian,0.3
dumont,Belgium,White,White,0.5,Asian,0.3
dumortier,Belgium,White,White,0.9,Hispanic,0.1
dumoulin,Netherlands,White,White,0.9,Hispanic,0.1
dumpis,Latvia,White,White,1.0,N/A,-1.0
dun,Ukraine,White,Asian,0.7,White,0.2
dunai,Hungary,White,White,0.8,Black,0.1
dunajski,Poland,White,White,1.0,N/A,-1.0
dunand,Switzerland,White,White,0.8,Asian,0.1
dunay,Hungary,White,White,0.5,Asian,0.3
dunayev,Russia,White,White,1.0,N/A,-1.0
dunaytsev,Russia,White,White,1.0,N/A,-1.0
duncan,New Zealand,Asian,White,0.5,Asian,0.3
duncan,Ireland,White,White,0.5,Asian,0.3
duncan,South Africa,Black,White,0.5,Asian,0.3
dundukov,Russia,White,White,0.9,Hispanic,0.1
dundur,Russia,White,White,0.5,Asian,0.5
dunev,Bulgaria,White,White,1.0,N/A,-1.0
dunford,Kenya,Black,White,0.9,Hispanic,0.1
verri,Brazil,Hispanic,Hispanic,0.8,Black,0.1
dunham,Brazil,Hispanic,Asian,0.5,White,0.3
dunkley,Jamaica,Hispanic,White,0.5,Asian,0.4
dunkley,Bahamas,Hispanic,White,0.5,Asian,0.4
dunkley,Bermuda,White,White,0.5,Asian,0.4
dunlop,Fiji,Asian,White,0.6,Asian,0.2
dunlop,Brazil,Hispanic,White,0.6,Asian,0.2
dunlop,Netherlands,White,White,0.6,Asian,0.2
dunlop,New Zealand,Asian,White,0.6,Asian,0.2
dunn,Guam,Hispanic,White,0.5,Hispanic,0.3
dunn,Ecuador,Hispanic,White,0.5,Hispanic,0.3
dunne,Ireland,White,White,0.8,Hispanic,0.2
dunston,South Africa,Black,White,0.5,Hispanic,0.2
bujie,China,Asian,White,0.9,Black,0.1
duodu,Ghana,Black,Black,0.9,White,0.1
qiuyun,China,Asian,Asian,1.0,N/A,-1.0
thy,Vietnam,Asian,White,0.9,Black,0.1
dupon,Belgium,White,Hispanic,0.4,White,0.4
dupont,Belgium,White,White,0.6,Hispanic,0.2
dupont,Denmark,White,White,0.6,Hispanic,0.2
galione,Uruguay,Hispanic,White,0.6,Hispanic,0.4
duprez,Belgium,White,White,1.0,N/A,-1.0
dupuis,Netherlands,White,White,0.4,Hispanic,0.3
durai,India,Asian,Asian,0.8,Black,0.1
durn,Argentina,Hispanic,White,0.8,Black,0.1
durn,El Salvador,Hispanic,White,0.8,Black,0.1
durn,Chile,Hispanic,White,0.8,Black,0.1
durn,Venezuela,Hispanic,White,0.8,Black,0.1
durn,Colombia,Hispanic,White,0.8,Black,0.1
guterrez,Mexico,Hispanic,Black,0.5,White,0.3
ore,Argentina,Hispanic,Hispanic,0.4,White,0.4
ore,Norway,White,Hispanic,0.4,White,0.4
durant,Belgium,White,White,0.9,Hispanic,0.1
duro,Portugal,White,Hispanic,0.7,White,0.3
duru,Romania,White,White,0.5,Hispanic,0.2
durchova,Bulgaria,White,White,1.0,N/A,-1.0
durejko,Poland,White,White,1.0,N/A,-1.0
duret,Switzerland,White,White,0.6,Hispanic,0.4
dureuil,Belgium,White,White,0.9,Hispanic,0.1
duriau,Belgium,White,White,0.7,Black,0.2
dring,Sweden,White,White,1.0,N/A,-1.0
during,Sierra Leone,Black,White,0.8,Black,0.1
uri,Czech Republic,White,White,0.9,Hispanic,0.1
uri,Bosnia and Herzegovina,White,White,0.9,Hispanic,0.1
uri,Serbia,White,White,0.9,Hispanic,0.1
uri,Netherlands,White,White,0.9,Hispanic,0.1
durka,Sudan,White,White,1.0,N/A,-1.0
durodola,Nigeria,Black,White,0.6,Black,0.4
durr,South Africa,Black,White,0.8,Hispanic,0.2
durrett,Zambia,Black,White,0.5,Asian,0.3
dursun,Turkey,White,White,1.0,N/A,-1.0
dus,Russia,White,White,1.0,N/A,-1.0
dua,Romania,White,Asian,0.7,White,0.2
dusabe,Rwanda,Black,Black,0.8,White,0.2
dusart,Belgium,White,White,1.0,N/A,-1.0
duek,Czech Republic,White,Hispanic,0.5,White,0.5
dushev,Bulgaria,White,White,0.9,Hispanic,0.1
dusil,Czech Republic,White,White,0.9,Hispanic,0.1
dusmatov,Uzbekistan,White,White,0.8,Black,0.1
dusmetova,Uzbekistan,White,White,1.0,N/A,-1.0
duson,Netherlands,White,White,0.6,Black,0.2
dusseldorp,Netherlands,White,White,1.0,N/A,-1.0
armian,Cuba,Hispanic,White,0.4,Hispanic,0.4
dutoit,Switzerland,White,White,0.8,Hispanic,0.2
dutov,Russia,White,White,1.0,N/A,-1.0
dutra,Brazil,Hispanic,White,0.5,Black,0.2
dutt,India,Asian,White,0.6,Hispanic,0.3
dutta,India,Asian,Hispanic,0.6,Asian,0.2
dutto,Argentina,Hispanic,White,0.6,Hispanic,0.4
duttweiler,Switzerland,White,White,1.0,N/A,-1.0
duu,Romania,White,White,0.5,Asian,0.5
dutz,Belgium,White,White,0.9,Hispanic,0.1
duun,Denmark,White,White,1.0,N/A,-1.0
duursma,Netherlands,White,White,1.0,N/A,-1.0
duus,Norway,White,White,1.0,N/A,-1.0
duval,Belgium,White,White,0.6,Asian,0.3
carrin,Cuba,Hispanic,Black,0.6,White,0.3
duvander,Sweden,White,White,1.0,N/A,-1.0
duvane,Mozambique,Black,White,0.6,Hispanic,0.4
duvnjak,Croatia,White,White,0.6,Hispanic,0.2
duyck,Belgium,White,White,1.0,N/A,-1.0
duyster,Netherlands,White,White,0.9,Hispanic,0.1
duyunov,Russia,White,White,1.0,N/A,-1.0
uki,Serbia,White,Asian,1.0,N/A,-1.0
uki,Slovenia,White,Asian,1.0,N/A,-1.0
uki,Croatia,White,Asian,1.0,N/A,-1.0
uho,Serbia,White,White,0.5,Black,0.3
urasek,Croatia,White,White,0.6,Asian,0.3
urica,Serbia,White,White,1.0,N/A,-1.0
urii,Serbia,White,Asian,0.6,White,0.4
urenski,Serbia,White,White,1.0,N/A,-1.0
dvoinikov,Russia,White,White,1.0,N/A,-1.0
dvorak,Austria,White,White,0.7,Hispanic,0.2
dvorak,Slovenia,White,White,0.7,Hispanic,0.2
dvornichenko,Israel,White,White,1.0,N/A,-1.0
dvorny,Russia,White,White,0.9,Black,0.1
dvoryaninov,Russia,White,White,1.0,N/A,-1.0
dwinger,Netherlands,White,White,1.0,N/A,-1.0
dworakowski,Brazil,Hispanic,White,0.9,Hispanic,0.1
dwyer,Ireland,White,White,0.5,Asian,0.2
dyachenko,Russia,White,White,1.0,N/A,-1.0
dyakov,Azerbaijan,White,White,1.0,N/A,-1.0
dyakov,Bulgaria,White,White,1.0,N/A,-1.0
dyatchin,Russia,White,White,1.0,N/A,-1.0
dyatlov,Uzbekistan,White,White,1.0,N/A,-1.0
dybenko,Russia,White,White,1.0,N/A,-1.0
dybiona,Netherlands,White,White,0.8,Hispanic,0.1
dyce,Jamaica,Hispanic,White,0.9,Black,0.1
dychko,Kazakhstan,White,White,1.0,N/A,-1.0
dychkov,Belarus,White,White,1.0,N/A,-1.0
dydak,Poland,White,White,0.9,Hispanic,0.1
dydek,Poland,White,White,1.0,N/A,-1.0
dyer,Belize,Hispanic,White,0.7,Hispanic,0.2
dyg,Denmark,White,White,1.0,N/A,-1.0
dygacz,Poland,White,White,0.9,Black,0.1
dyjas,Poland,White,White,0.9,Hispanic,0.1
dyke,New Zealand,Asian,Asian,0.3,Black,0.3
dykes,Ireland,White,White,0.4,Black,0.3
dyldin,Russia,White,White,1.0,N/A,-1.0
dylko,Belarus,White,White,0.9,Asian,0.1
dymchenko,Russia,White,White,1.0,N/A,-1.0
dymchenko,Ukraine,White,White,1.0,N/A,-1.0
dymo,Ukraine,White,White,1.0,N/A,-1.0
dyogi,Philippines,Asian,Hispanic,0.8,White,0.2
dyomin,Russia,White,White,1.0,N/A,-1.0
dyrdahl,Norway,White,White,0.6,Black,0.2
dyrsch,Sweden,White,White,1.0,N/A,-1.0
dyrssen,Sweden,White,White,1.0,N/A,-1.0
dytko,Poland,White,White,1.0,N/A,-1.0
dyulgerov,Bulgaria,White,White,1.0,N/A,-1.0
dyusenov,Kazakhstan,White,White,1.0,N/A,-1.0
dzarasov,Russia,White,White,1.0,N/A,-1.0
dzekedzeke,Malawi,Black,Black,0.9,White,0.1
dzerkal,Ukraine,White,White,1.0,N/A,-1.0
dzhafarov,Kazakhstan,White,White,1.0,N/A,-1.0
dzhafarov,Russia,White,White,1.0,N/A,-1.0
dzhalilov,Ukraine,White,White,1.0,N/A,-1.0
dzhalolov,Uzbekistan,White,White,1.0,N/A,-1.0
dzhamaludinov,Russia,White,White,0.9,Hispanic,0.1
dzhambazov,Bulgaria,White,White,0.8,Hispanic,0.1
dzhelepov,Bulgaria,White,White,1.0,N/A,-1.0
dzhonev,Bulgaria,White,White,1.0,N/A,-1.0
dzhorev,Bulgaria,White,White,1.0,N/A,-1.0
dzhumanazarov,Russia,White,White,1.0,N/A,-1.0
dzhurov,Bulgaria,White,White,1.0,N/A,-1.0
dziadkowiec,Poland,White,White,1.0,N/A,-1.0
dziadura,Poland,White,White,0.9,Hispanic,0.1
poot,Mexico,Hispanic,White,0.9,Black,0.1
dziedzic,Poland,White,White,0.5,Hispanic,0.3
dzingai,Zimbabwe,White,White,0.6,Black,0.4
dzingirai,Zimbabwe,White,Black,0.9,White,0.1
dziri,Tunisia,White,White,1.0,N/A,-1.0
dzmura,Czech Republic,White,White,0.9,Asian,0.1
dzodzuashvili,Russia,White,White,1.0,N/A,-1.0
domba,Croatia,White,White,0.9,Asian,0.1
dzong,Republic of Congo,Black,Asian,0.6,White,0.2
dzurilla,Czech Republic,White,White,1.0,N/A,-1.0
dzyuba,Russia,White,White,0.7,Hispanic,0.3
dzyundzyak,Uzbekistan,White,White,0.9,Hispanic,0.1
eager,China,Asian,Hispanic,0.3,White,0.3
eagle,New Zealand,Asian,Asian,0.5,White,0.3
eardley,Bahamas,Hispanic,White,0.4,Hispanic,0.4
earl,New Zealand,Asian,White,0.4,Black,0.3
earle,Puerto Rico,Hispanic,White,0.4,Hispanic,0.3
earley,Ireland,White,Asian,0.4,Hispanic,0.3
earnshaw,Philippines,Asian,White,0.3,Asian,0.3
eastham,New Zealand,Asian,White,0.6,Asian,0.3
